product_id,product_name,category,description,price,image_url,image_path,lost_item_description
810,boAt Wave Sigma,Smartwatches,"Gold 2.01 inch HD display, BT calling, SpO2, IP68",1299,,images\product_810.jpg,"Can't find my Wave Sigma, I last had it at the food court, it's standard one everyone uses"
811,boAt Ultima Call Smartwatch,Smartwatches,"Grey 1.83 inch AMOLED, BT calling, 700+ active modes",1999,,images\product_811.jpg,"Has anyone seen my Call Smartwatch? I lost it in the laundry room, has a crack on the corner"
812,boAt Wave Lite Smartwatch,Smartwatches,"Grey 1.69 inch HD display, SpO2, HR monitor, 10 day battery",999,,images\product_812.jpg,"My Lite Smartwatch went missing near the gym, still in good shape though"
813,Fitbit Versa 4,Smartwatches,"Green 1.58 inch AMOLED, built-in GPS, 6+ day battery, Alexa",14999,,images\product_813.jpg,"Left my Versa 4 near the gym and can't find it now, has a small sticker on it"
814,Fitbit Charge 6,Smartwatches,"Blue Health tracker, built-in GPS, 7 day battery, Google apps",11999,,images\product_814.jpg,"Has anyone seen my Charge 6? I lost it near the ATM, a bit worn out"
815,Fitbit Inspire 3,Smartwatches,"Silver Color AMOLED, stress management, sleep tracking, 10 day",7999,,images\product_815.jpg,"Has anyone seen my Inspire 3? I lost it at the sports complex, a bit worn out"
816,Amazfit GTR 4,Smartwatches,"Space Grey 1.43 inch AMOLED, dual-band GPS, 14 day battery, Alexa",14999,,images\product_0816.jpg,"I think I dropped my GTR 4 in the cafeteria, still in good shape though"
817,Amazfit Bip 5,Smartwatches,"Blue 1.91 inch display, GPS, 10 day battery, 120+ sports modes",5999,,images\product_817.jpg,"Has anyone seen my Bip 5? I lost it in the drawing hall, a bit worn out"
818,Fire-Boltt Phoenix Ultra,Smartwatches,"Gold 1.28 inch AMOLED, BT calling, rotating crown, 7 day",1499,,images\product_818.jpg,"Can't find my Phoenix Ultra, I last had it near the library, it's has a small sticker on it"
819,Fire-Boltt Dream,Smartwatches,"Teal 1.78 inch AMOLED, BT calling, always-on display, IP68",1999,,images\product_819.jpg,"Missing my Fire-Boltt Dream since yesterday, probably in the hostel lobby, medium size nothing fancy"
820,Garmin Venu Sq 2,Smartwatches,"Teal 1.41 inch AMOLED, built-in GPS, 11 day battery, health",24990,,images\product_820.jpg,"I lost my Sq 2 somewhere in the computer lab, it's slightly dusty but good condition"
821,OnePlus Watch 2,Smartwatches,"White 1.43 inch AMOLED, Snapdragon W5, 100hr battery, LTPO",24999,,images\product_821.jpg,"My Watch 2 went missing near the parking lot, kinda scratched but works fine"
822,Realme Watch S2,Smartwatches,"Silver 1.43 inch AMOLED, BT calling, GPS, 20 day battery",4999,,images\product_822.jpg,"Left my Watch S2 at the bus stop and can't find it now, has a small sticker on it"
823,Titan Smart Pro,Smartwatches,"Green 1.96 inch AMOLED, BT calling, SingleSync, 5 day battery",6999,,images\product_823.jpg,"Has anyone seen my Smart Pro? I lost it in the computer lab, pretty new bought last month"
824,Fastrack Revoltt FS1,Smartwatches,"Rose Gold 1.83 inch display, BT calling, AI voice assistant, IP68",1795,,images\product_824.jpg,"Missing my Revoltt FS1 since yesterday, probably in the cafeteria, medium size nothing fancy"
825,Xiaomi Watch S3,Smartwatches,"Silver 1.43 inch AMOLED, GPS, SpO2, 15 day battery, rotating bezel",8999,,images\product_825.jpg,"Left my Watch S3 in the washroom and can't find it now, pretty new bought last month"
826,Apple Watch Series 9 45mm (Like New),Smartwatches,"Grey Always-on Retina, S9 chip, blood oxygen, ECG, IP6X",44900,,images\product_826.jpg,"My 9 45mm went missing near the parking lot, standard one everyone uses"
827,Apple Watch SE 2nd Gen (Like New),Smartwatches,"Grey OLED display, S8 chip, crash detection, swim-proof",29900,,images\product_827.jpg,"Can't find my 2nd Gen, I last had it at the canteen, it's still in good shape though"
828,Apple Watch Ultra 2 (Like New),Smartwatches,"Space Grey 49mm titanium, dual frequency GPS, 36hr battery",89900,,images\product_828.jpg,"Left my Ultra 2 in the laundry room and can't find it now, has a crack on the corner"
829,Samsung Galaxy Watch6 Classic (Like New),Smartwatches,"Black 1.47 inch sAMOLED, rotating bezel, BioActive sensor",34999,,images\product_829.jpg,"My Watch6 Classic went missing near the ATM, I got it as a birthday gift"
830,Samsung Galaxy Watch6 44mm (Like New),Smartwatches,"Green 1.47 inch sAMOLED, Exynos W930, BIA, sleep coaching",26999,,images\product_830.jpg,"Has anyone seen my Watch6 44mm? I lost it in the common room, has a crack on the corner"
831,Samsung Galaxy Fit3 (Like New),Smartwatches,"Grey 1.6 inch AMOLED, swim-ready, 13 day battery, lightweight",3999,,images\product_831.jpg,"Can't find my Galaxy Fit3, I last had it in the reading room, it's has a small sticker on it"
832,Noise ColorFit Pulse 4 (Like New),Smartwatches,"Silver 1.85 inch display, BT calling, SpO2, 150+ watch faces",1999,,images\product_832.jpg,"Missing my Pulse 4 since yesterday, probably at the sports complex, has a crack on the corner"
833,Noise ColorFit Pro 5 (Like New),Smartwatches,"Teal 1.85 inch AMOLED, BT calling, smart gesture, 7 day battery",3999,,images\product_833.jpg,"Can't find my Pro 5, I last had it at the canteen, it's common looking but it's mine"
834,Noise ColorFit Ultra 3 (Like New),Smartwatches,"Navy 1.96 inch AMOLED, stainless steel, BT calling, GPS",4999,,images\product_834.jpg,"I think I dropped my Ultra 3 in the reading room, has a crack on the corner"
835,boAt Wave Sigma (Like New),Smartwatches,"Silver 2.01 inch HD display, BT calling, SpO2, IP68",1299,,images\product_835.jpg,"Can't find my Wave Sigma, I last had it in the computer lab, it's common looking but it's mine"
836,boAt Ultima Call Smartwatch (Like New),Smartwatches,"Silver 1.83 inch AMOLED, BT calling, 700+ active modes",1999,,images\product_836.jpg,"I lost my Call Smartwatch somewhere near the main gate, it's has a crack on the corner"
837,boAt Wave Lite Smartwatch (Like New),Smartwatches,"White 1.69 inch HD display, SpO2, HR monitor, 10 day battery",999,,images\product_837.jpg,"Can't find my Lite Smartwatch, I last had it at the sports complex, it's standard one everyone uses"
838,Fitbit Versa 4 (Like New),Smartwatches,"Purple 1.58 inch AMOLED, built-in GPS, 6+ day battery, Alexa",14999,,images\product_838.jpg,"Missing my Versa 4 since yesterday, probably near the library, I got it as a birthday gift"
839,Fitbit Charge 6 (Like New),Smartwatches,"Teal Health tracker, built-in GPS, 7 day battery, Google apps",11999,,images\product_839.jpg,"Left my Charge 6 in the washroom and can't find it now, standard one everyone uses"
840,Fitbit Inspire 3 (Like New),Smartwatches,"Silver Color AMOLED, stress management, sleep tracking, 10 day",7999,,images\product_840.jpg,"I think I dropped my Inspire 3 at the basketball court, standard one everyone uses"
841,Amazfit GTR 4 (Like New),Smartwatches,"Silver 1.43 inch AMOLED, dual-band GPS, 14 day battery, Alexa",14999,,images\product_841.jpg,"Left my GTR 4 at the workshop and can't find it now, medium size nothing fancy"
842,Amazfit Bip 5 (Like New),Smartwatches,"Purple 1.91 inch display, GPS, 10 day battery, 120+ sports modes",5999,,images\product_842.jpg,"I think I dropped my Bip 5 near the admin block, pretty new bought last month"
843,Fire-Boltt Phoenix Ultra (Like New),Smartwatches,"Blue 1.28 inch AMOLED, BT calling, rotating crown, 7 day",1499,,images\product_843.jpg,"My Phoenix Ultra went missing in the auditorium, common looking but it's mine"
844,Fire-Boltt Dream (Like New),Smartwatches,"Blue 1.78 inch AMOLED, BT calling, always-on display, IP68",1999,,images\product_844.jpg,"Has anyone seen my Fire-Boltt Dream (Like New)? I lost it near the parking lot, has a small sticker on it"
845,Garmin Venu Sq 2 (Like New),Smartwatches,"Silver 1.41 inch AMOLED, built-in GPS, 11 day battery, health",24990,,images\product_845.jpg,"Missing my Sq 2 since yesterday, probably in the student center, kinda scratched but works fine"
846,OnePlus Watch 2 (Like New),Smartwatches,"Purple 1.43 inch AMOLED, Snapdragon W5, 100hr battery, LTPO",24999,,images\product_846.jpg,"Has anyone seen my Watch 2? I lost it at the bus stop, the one I use for college daily"
847,Realme Watch S2 (Like New),Smartwatches,"Blue 1.43 inch AMOLED, BT calling, GPS, 20 day battery",4999,,images\product_847.jpg,"Can't find my Watch S2, I last had it near the main gate, it's pretty new bought last month"
848,Titan Smart Pro (Like New),Smartwatches,"Gold 1.96 inch AMOLED, BT calling, SingleSync, 5 day battery",6999,,images\product_848.jpg,"I lost my Smart Pro somewhere in the hostel lobby, it's common looking but it's mine"
849,Fastrack Revoltt FS1 (Like New),Smartwatches,"Green 1.83 inch display, BT calling, AI voice assistant, IP68",1795,,images\product_849.jpg,"I lost my Revoltt FS1 somewhere at the basketball court, it's has my name tag on it"
850,Xiaomi Watch S3 (Like New),Smartwatches,"Teal 1.43 inch AMOLED, GPS, SpO2, 15 day battery, rotating bezel",8999,,images\product_850.jpg,"I lost my Watch S3 somewhere at the canteen, it's standard one everyone uses"
851,Apple Watch Series 9 45mm (Renewed),Smartwatches,"Grey Always-on Retina, S9 chip, blood oxygen, ECG, IP6X",44900,,images\product_851.jpg,"Can't find my 9 45mm, I last had it in the auditorium, it's slightly dusty but good condition"
852,Apple Watch SE 2nd Gen (Renewed),Smartwatches,"Gold OLED display, S8 chip, crash detection, swim-proof",29900,,images\product_852.jpg,"Missing my 2nd Gen since yesterday, probably at the workshop, has a crack on the corner"
853,Apple Watch Ultra 2 (Renewed),Smartwatches,"Gold 49mm titanium, dual frequency GPS, 36hr battery",89900,,images\product_853.jpg,"I lost my Ultra 2 somewhere near the admin block, it's has my name tag on it"
854,Samsung Galaxy Watch6 Classic (Renewed),Smartwatches,"Purple 1.47 inch sAMOLED, rotating bezel, BioActive sensor",34999,,images\product_854.jpg,"My Watch6 Classic went missing near the main gate, I got it as a birthday gift"
855,Samsung Galaxy Watch6 44mm (Renewed),Smartwatches,"Red 1.47 inch sAMOLED, Exynos W930, BIA, sleep coaching",26999,,images\product_855.jpg,"Can't find my Watch6 44mm, I last had it near the admin block, it's pretty new bought last month"
856,Samsung Galaxy Fit3 (Renewed),Smartwatches,"Red 1.6 inch AMOLED, swim-ready, 13 day battery, lightweight",3999,,images\product_856.jpg,"My Galaxy Fit3 went missing at the food court, has my name tag on it"
857,Noise ColorFit Pulse 4 (Renewed),Smartwatches,"Space Grey 1.85 inch display, BT calling, SpO2, 150+ watch faces",1999,,images\product_857.jpg,"I lost my Pulse 4 somewhere in the seminar hall, it's pretty new bought last month"
858,Noise ColorFit Pro 5 (Renewed),Smartwatches,"Black 1.85 inch AMOLED, BT calling, smart gesture, 7 day battery",3999,,images\product_858.jpg,"My Pro 5 went missing in the washroom, has a crack on the corner"
859,Noise ColorFit Ultra 3 (Renewed),Smartwatches,"Red 1.96 inch AMOLED, stainless steel, BT calling, GPS",4999,,images\product_859.jpg,"Left my Ultra 3 in the music room and can't find it now, I got it as a birthday gift"
860,boAt Wave Sigma (Renewed),Smartwatches,"Green 2.01 inch HD display, BT calling, SpO2, IP68",1299,,images\product_860.jpg,"Can't find my Wave Sigma, I last had it near the gym, it's has a small sticker on it"
861,boAt Ultima Call Smartwatch (Renewed),Smartwatches,"Grey 1.83 inch AMOLED, BT calling, 700+ active modes",1999,,images\product_861.jpg,"My Call Smartwatch went missing in the washroom, standard one everyone uses"
862,boAt Wave Lite Smartwatch (Renewed),Smartwatches,"Silver 1.69 inch HD display, SpO2, HR monitor, 10 day battery",999,,images\product_862.jpg,"I think I dropped my Lite Smartwatch in the garden area, I got it as a birthday gift"
863,Fitbit Versa 4 (Renewed),Smartwatches,"Grey 1.58 inch AMOLED, built-in GPS, 6+ day battery, Alexa",14999,,images\product_863.jpg,"Missing my Versa 4 since yesterday, probably in the music room, still in good shape though"
864,Fitbit Charge 6 (Renewed),Smartwatches,"Rose Gold Health tracker, built-in GPS, 7 day battery, Google apps",11999,,images\product_864.jpg,"I think I dropped my Charge 6 near the parking lot, has a crack on the corner"
865,Fitbit Inspire 3 (Renewed),Smartwatches,"Green Color AMOLED, stress management, sleep tracking, 10 day",7999,,images\product_865.jpg,"Can't find my Inspire 3, I last had it in the laundry room, it's the one I use for college daily"
866,Amazfit GTR 4 (Renewed),Smartwatches,"Blue 1.43 inch AMOLED, dual-band GPS, 14 day battery, Alexa",14999,,images\product_866.jpg,"I think I dropped my GTR 4 in the reading room, slightly dusty but good condition"
867,Amazfit Bip 5 (Renewed),Smartwatches,"Teal 1.91 inch display, GPS, 10 day battery, 120+ sports modes",5999,,images\product_867.jpg,"Missing my Bip 5 since yesterday, probably near the dormitory, common looking but it's mine"
868,Fire-Boltt Phoenix Ultra (Renewed),Smartwatches,"Green 1.28 inch AMOLED, BT calling, rotating crown, 7 day",1499,,images\product_868.jpg,"I lost my Phoenix Ultra somewhere by the vending machine, it's standard one everyone uses"
869,Fire-Boltt Dream (Renewed),Smartwatches,"Purple 1.78 inch AMOLED, BT calling, always-on display, IP68",1999,,images\product_869.jpg,"Can't find my Fire-Boltt Dream (Renewed), I last had it near the parking lot, it's I got it as a birthday gift"
870,Garmin Venu Sq 2 (Renewed),Smartwatches,"Navy 1.41 inch AMOLED, built-in GPS, 11 day battery, health",24990,,images\product_870.jpg,"Can't find my Sq 2, I last had it near the ATM, it's a bit worn out"
871,OnePlus Watch 2 (Renewed),Smartwatches,"Space Grey 1.43 inch AMOLED, Snapdragon W5, 100hr battery, LTPO",24999,,images\product_871.jpg,"I think I dropped my Watch 2 in the laundry room, I got it as a birthday gift"
872,Realme Watch S2 (Renewed),Smartwatches,"Purple 1.43 inch AMOLED, BT calling, GPS, 20 day battery",4999,,images\product_872.jpg,"Missing my Watch S2 since yesterday, probably near the ATM, slightly dusty but good condition"
873,Titan Smart Pro (Renewed),Smartwatches,"Black 1.96 inch AMOLED, BT calling, SingleSync, 5 day battery",6999,,images\product_873.jpg,"My Smart Pro went missing in the washroom, I got it as a birthday gift"
874,Fastrack Revoltt FS1 (Renewed),Smartwatches,"Gold 1.83 inch display, BT calling, AI voice assistant, IP68",1795,,images\product_874.jpg,"Can't find my Revoltt FS1, I last had it by the vending machine, it's kinda scratched but works fine"
875,Xiaomi Watch S3 (Renewed),Smartwatches,"Black 1.43 inch AMOLED, GPS, SpO2, 15 day battery, rotating bezel",8999,,images\product_875.jpg,"I think I dropped my Watch S3 in the auditorium, has a small sticker on it"
876,Apple Watch Series 9 45mm (Bundle),Smartwatches,"Blue Always-on Retina, S9 chip, blood oxygen, ECG, IP6X",44900,,images\product_876.jpg,"Can't find my 9 45mm, I last had it in the computer lab, it's I got it as a birthday gift"
877,Apple Watch SE 2nd Gen (Bundle),Smartwatches,"Navy OLED display, S8 chip, crash detection, swim-proof",29900,,images\product_877.jpg,"Can't find my 2nd Gen, I last had it in the drawing hall, it's standard one everyone uses"
878,Apple Watch Ultra 2 (Bundle),Smartwatches,"Silver 49mm titanium, dual frequency GPS, 36hr battery",89900,,images\product_878.jpg,"Can't find my Ultra 2, I last had it in the seminar hall, it's has a small sticker on it"
879,Samsung Galaxy Watch6 Classic (Bundle),Smartwatches,"Navy 1.47 inch sAMOLED, rotating bezel, BioActive sensor",34999,,images\product_879.jpg,"Left my Watch6 Classic in the auditorium and can't find it now, still in good shape though"
880,Samsung Galaxy Watch6 44mm (Bundle),Smartwatches,"Rose Gold 1.47 inch sAMOLED, Exynos W930, BIA, sleep coaching",26999,,images\product_880.jpg,"Left my Watch6 44mm near the main gate and can't find it now, kinda scratched but works fine"
881,Samsung Galaxy Fit3 (Bundle),Smartwatches,"Space Grey 1.6 inch AMOLED, swim-ready, 13 day battery, lightweight",3999,,images\product_881.jpg,"I think I dropped my Galaxy Fit3 in the common room, has my name tag on it"
882,Noise ColorFit Pulse 4 (Bundle),Smartwatches,"Purple 1.85 inch display, BT calling, SpO2, 150+ watch faces",1999,,images\product_882.jpg,"I think I dropped my Pulse 4 by the vending machine, slightly dusty but good condition"
883,Noise ColorFit Pro 5 (Bundle),Smartwatches,"Grey 1.85 inch AMOLED, BT calling, smart gesture, 7 day battery",3999,,images\product_883.jpg,"Missing my Pro 5 since yesterday, probably at the bus stop, a bit worn out"
884,Noise ColorFit Ultra 3 (Bundle),Smartwatches,"Teal 1.96 inch AMOLED, stainless steel, BT calling, GPS",4999,,images\product_884.jpg,"My Ultra 3 went missing at the canteen, standard one everyone uses"
885,boAt Wave Sigma (Bundle),Smartwatches,"White 2.01 inch HD display, BT calling, SpO2, IP68",1299,,images\product_885.jpg,"Left my Wave Sigma in the laundry room and can't find it now, has a small sticker on it"
886,boAt Ultima Call Smartwatch (Bundle),Smartwatches,"Blue 1.83 inch AMOLED, BT calling, 700+ active modes",1999,,images\product_886.jpg,"Has anyone seen my Call Smartwatch? I lost it in the drawing hall, I got it as a birthday gift"
887,boAt Wave Lite Smartwatch (Bundle),Smartwatches,"Purple 1.69 inch HD display, SpO2, HR monitor, 10 day battery",999,,images\product_887.jpg,"I lost my Lite Smartwatch somewhere near the main gate, it's medium size nothing fancy"
888,Fitbit Versa 4 (Bundle),Smartwatches,"Black 1.58 inch AMOLED, built-in GPS, 6+ day battery, Alexa",14999,,images\product_888.jpg,"Left my Versa 4 near the parking lot and can't find it now, has a small sticker on it"
889,Fitbit Charge 6 (Bundle),Smartwatches,"Teal Health tracker, built-in GPS, 7 day battery, Google apps",11999,,images\product_889.jpg,"I lost my Charge 6 somewhere in the common room, it's a bit worn out"
890,Fitbit Inspire 3 (Bundle),Smartwatches,"Rose Gold Color AMOLED, stress management, sleep tracking, 10 day",7999,,images\product_890.jpg,"I think I dropped my Inspire 3 near the main gate, kinda scratched but works fine"
891,Amazfit GTR 4 (Bundle),Smartwatches,"Space Grey 1.43 inch AMOLED, dual-band GPS, 14 day battery, Alexa",14999,,images\product_891.jpg,"I think I dropped my GTR 4 in the music room, medium size nothing fancy"
892,Amazfit Bip 5 (Bundle),Smartwatches,"Red 1.91 inch display, GPS, 10 day battery, 120+ sports modes",5999,,images\product_892.jpg,"Can't find my Bip 5, I last had it near the admin block, it's has a small sticker on it"
893,Fire-Boltt Phoenix Ultra (Bundle),Smartwatches,"Silver 1.28 inch AMOLED, BT calling, rotating crown, 7 day",1499,,images\product_893.jpg,"I lost my Phoenix Ultra somewhere near the library, it's has a crack on the corner"
894,Fire-Boltt Dream (Bundle),Smartwatches,"White 1.78 inch AMOLED, BT calling, always-on display, IP68",1999,,images\product_894.jpg,"Has anyone seen my Fire-Boltt Dream (Bundle)? I lost it in the seminar hall, common looking but it's mine"
895,Garmin Venu Sq 2 (Bundle),Smartwatches,"Gold 1.41 inch AMOLED, built-in GPS, 11 day battery, health",24990,,images\product_895.jpg,"Left my Sq 2 at the basketball court and can't find it now, standard one everyone uses"
896,OnePlus Watch 2 (Bundle),Smartwatches,"Blue 1.43 inch AMOLED, Snapdragon W5, 100hr battery, LTPO",24999,,images\product_896.jpg,"My Watch 2 went missing in the washroom, a bit worn out"
897,Realme Watch S2 (Bundle),Smartwatches,"Teal 1.43 inch AMOLED, BT calling, GPS, 20 day battery",4999,,images\product_897.jpg,"Missing my Watch S2 since yesterday, probably near the dormitory, still in good shape though"
898,Titan Smart Pro (Bundle),Smartwatches,"Navy 1.96 inch AMOLED, BT calling, SingleSync, 5 day battery",6999,,images\product_898.jpg,"Has anyone seen my Smart Pro? I lost it in the student center, common looking but it's mine"
899,Fastrack Revoltt FS1 (Bundle),Smartwatches,"Silver 1.83 inch display, BT calling, AI voice assistant, IP68",1795,,images\product_899.jpg,"I lost my Revoltt FS1 somewhere in the music room, it's a bit worn out"
900,Xiaomi Watch S3 (Bundle),Smartwatches,"Navy 1.43 inch AMOLED, GPS, SpO2, 15 day battery, rotating bezel",8999,,images\product_900.jpg,"Can't find my Watch S3, I last had it by the vending machine, it's common looking but it's mine"
901,Canon EOS R50 Mirrorless,Cameras,"Navy 24.2MP APS-C, 4K video, DIGIC X, Eye AF, compact body",72990,,images\product_901.jpg,"My R50 Mirrorless went missing near the admin block, has my name tag on it"
902,Canon EOS 200D II DSLR Kit,Cameras,"Gold 24.1MP, 4K video, Dual Pixel AF, vari-angle LCD",54990,,images\product_902.jpg,"Has anyone seen my DSLR Kit? I lost it at the sports complex, has a small sticker on it"
903,Canon EOS 1500D DSLR Kit,Cameras,"Green 24.1MP, Full HD, 9-point AF, Wi-Fi, beginner DSLR",34990,,images\product_903.jpg,"Can't find my DSLR Kit, I last had it in the hostel lobby, it's has a small sticker on it"
904,Canon EOS M50 Mark II,Cameras,"Grey 24.1MP, 4K video, Eye AF, vlogger-friendly, flip screen",58990,,images\product_904.jpg,"Missing my Mark II since yesterday, probably at the bus stop, slightly dusty but good condition"
905,Canon PowerShot G7 X Mark III,Cameras,"Silver 20.1MP, 4K, 1-inch sensor, vlogging, live streaming",52995,,images\product_905.jpg,"Has anyone seen my Mark III? I lost it in the laundry room, pretty new bought last month"
906,Sony Alpha A6400 Mirrorless,Cameras,"Gold 24.2MP APS-C, 4K, real-time Eye AF, 11fps burst",74990,,images\product_906.jpg,"Missing my A6400 Mirrorless since yesterday, probably near the admin block, kinda scratched but works fine"
907,Sony Alpha A7 III Full Frame,Cameras,"Teal 24.2MP full frame, 4K HDR, 693 AF points, 5-axis IS",149990,,images\product_0907.jpg,"Has anyone seen my Full Frame? I lost it near the library, slightly dusty but good condition"
908,Sony ZV-1 Vlogging Camera,Cameras,"Teal 20.1MP, 4K, background defocus, directional mic",47990,,images\product_0908.jpg,"I lost my Vlogging Camera somewhere near the admin block, it's medium size nothing fancy"
909,Sony Alpha A6100 Kit,Cameras,"Navy 24.2MP, 4K, 425 AF points, Eye AF, flip LCD",54990,,images\product_909.jpg,"Missing my A6100 Kit since yesterday, probably near the ATM, the one I use for college daily"
910,Nikon D3500 DSLR Kit,Cameras,"Teal 24.2MP DX, Full HD, 11-point AF, Guide Mode, 1550 shots",34990,,images\product_910.jpg,"Missing my DSLR Kit since yesterday, probably in the garden area, slightly dusty but good condition"
911,Nikon Z50 Mirrorless Kit,Cameras,"White 20.9MP DX, 4K, 209 AF points, flip LCD, compact",72990,,images\product_911.jpg,"Can't find my Mirrorless Kit, I last had it in the computer lab, it's standard one everyone uses"
912,Nikon D5600 DSLR Kit,Cameras,"Teal 24.2MP, Full HD, 39-point AF, touchscreen, Wi-Fi",49990,,images\product_0912.jpg,"Missing my DSLR Kit since yesterday, probably near the admin block, has my name tag on it"
913,Nikon Z30 Vlogging Kit,Cameras,"Green 20.9MP, 4K, Eye AF, no viewfinder, vari-angle LCD",59990,,images\product_913.jpg,"Has anyone seen my Vlogging Kit? I lost it near the parking lot, I got it as a birthday gift"
914,GoPro Hero 12 Black,Cameras,"Navy 5.3K60 video, HyperSmooth 6.0, waterproof 10m, HDR",39990,,images\product_914.jpg,"Has anyone seen my 12 Black? I lost it at the sports complex, a bit worn out"
915,GoPro Hero 11 Black Mini,Cameras,"Red 5.3K, HyperSmooth 5.0, compact, waterproof, rugged",29990,,images\product_915.jpg,"Has anyone seen my Black Mini? I lost it at the sports complex, I got it as a birthday gift"
916,DJI Mini 4 Pro Drone,Cameras,"Purple 4K/60fps, 48MP, OcuSync 4, 34min flight, 249g",84990,,images\product_916.jpg,"My Pro Drone went missing in the drawing hall, standard one everyone uses"
917,DJI Air 3 Drone,Cameras,"Navy Dual camera, 4K/100fps, 46min flight, omnidirectional sensing",99990,,images\product_917.jpg,"Has anyone seen my 3 Drone? I lost it near the main gate, slightly dusty but good condition"
918,DJI Osmo Action 4,Cameras,"Space Grey 4K/120fps, 1/1.3 inch sensor, waterproof 18m, magnetic",26990,,images\product_918.jpg,"Left my Action 4 in the laundry room and can't find it now, has a small sticker on it"
919,Fujifilm Instax Mini 12,Cameras,"Gold Instant camera, auto exposure, selfie mirror, compact",6599,,images\product_919.jpg,"Missing my Mini 12 since yesterday, probably in the seminar hall, pretty new bought last month"
920,Fujifilm X-T30 II Mirrorless,Cameras,"Grey 26.1MP, 4K, film simulation, compact retro design",89999,,images\product_920.jpg,"Left my II Mirrorless near the gym and can't find it now, standard one everyone uses"
921,Panasonic Lumix G7 4K,Cameras,"Purple 16MP, 4K photo/video, OLED viewfinder, touchscreen",37990,,images\product_921.jpg,"My G7 4K went missing in the cafeteria, standard one everyone uses"
922,DJI Pocket 3,Cameras,"Green 1-inch CMOS, 4K/120fps, 3-axis gimbal, rotatable screen",39990,,images\product_922.jpg,"Missing my Pocket 3 since yesterday, probably by the vending machine, I got it as a birthday gift"
923,Insta360 X3,Cameras,"Silver 5.7K 360 camera, FlowState, waterproof 10m, touchscreen",37999,,images\product_923.jpg,"I lost my Insta360 X3 somewhere in the student center, it's slightly dusty but good condition"
924,Canon EOS R6 Mark II,Cameras,"Silver 24.2MP full frame, 4K 60p, 40fps burst, IBIS",189990,,images\product_924.jpg,"Can't find my Mark II, I last had it in the washroom, it's a bit worn out"
925,Sony Alpha A7C Mirrorless,Cameras,"Space Grey 24.2MP full frame, 4K, compact body, 5-axis IBIS",139990,,images\product_925.jpg,"Can't find my A7C Mirrorless, I last had it near the gym, it's has my name tag on it"
926,Canon EOS R50 Mirrorless (Like New),Cameras,"Green 24.2MP APS-C, 4K video, DIGIC X, Eye AF, compact body",72990,,images\product_0926.jpg,"Has anyone seen my R50 Mirrorless? I lost it near the gym, medium size nothing fancy"
927,Canon EOS 200D II DSLR Kit (Like New),Cameras,"Green 24.1MP, 4K video, Dual Pixel AF, vari-angle LCD",54990,,images\product_927.jpg,"Can't find my DSLR Kit, I last had it near the dormitory, it's has a crack on the corner"
928,Canon EOS 1500D DSLR Kit (Like New),Cameras,"Black 24.1MP, Full HD, 9-point AF, Wi-Fi, beginner DSLR",34990,,images\product_928.jpg,"Missing my DSLR Kit since yesterday, probably at the bus stop, has a crack on the corner"
929,Canon EOS M50 Mark II (Like New),Cameras,"Space Grey 24.1MP, 4K video, Eye AF, vlogger-friendly, flip screen",58990,,images\product_929.jpg,"Can't find my Mark II, I last had it at the food court, it's medium size nothing fancy"
930,Canon PowerShot G7 X Mark III (Like New),Cameras,"Navy 20.1MP, 4K, 1-inch sensor, vlogging, live streaming",52995,,images\product_930.jpg,"I lost my Mark III somewhere in the computer lab, it's a bit worn out"
931,Sony Alpha A6400 Mirrorless (Like New),Cameras,"Gold 24.2MP APS-C, 4K, real-time Eye AF, 11fps burst",74990,,images\product_931.jpg,"Can't find my A6400 Mirrorless, I last had it in the hostel lobby, it's slightly dusty but good condition"
932,Sony Alpha A7 III Full Frame (Like New),Cameras,"Navy 24.2MP full frame, 4K HDR, 693 AF points, 5-axis IS",149990,,images\product_932.jpg,"Has anyone seen my Full Frame? I lost it near the dormitory, the one I use for college daily"
933,Sony ZV-1 Vlogging Camera (Like New),Cameras,"White 20.1MP, 4K, background defocus, directional mic",47990,,images\product_933.jpg,"Missing my Vlogging Camera since yesterday, probably at the basketball court, has my name tag on it"
934,Sony Alpha A6100 Kit (Like New),Cameras,"Teal 24.2MP, 4K, 425 AF points, Eye AF, flip LCD",54990,,images\product_934.jpg,"Can't find my A6100 Kit, I last had it near the dormitory, it's has a crack on the corner"
935,Nikon D3500 DSLR Kit (Like New),Cameras,"Space Grey 24.2MP DX, Full HD, 11-point AF, Guide Mode, 1550 shots",34990,,images\product_935.jpg,"My DSLR Kit went missing in the common room, has a small sticker on it"
936,Nikon Z50 Mirrorless Kit (Like New),Cameras,"Silver 20.9MP DX, 4K, 209 AF points, flip LCD, compact",72990,,images\product_936.jpg,"Missing my Mirrorless Kit since yesterday, probably in the laundry room, common looking but it's mine"
937,Nikon D5600 DSLR Kit (Like New),Cameras,"Space Grey 24.2MP, Full HD, 39-point AF, touchscreen, Wi-Fi",49990,,images\product_937.jpg,"I lost my DSLR Kit somewhere in the reading room, it's standard one everyone uses"
938,Nikon Z30 Vlogging Kit (Like New),Cameras,"Grey 20.9MP, 4K, Eye AF, no viewfinder, vari-angle LCD",59990,,images\product_938.jpg,"Missing my Vlogging Kit since yesterday, probably in the drawing hall, the one I use for college daily"
